tweet_id_customer,text_customer,text_brand
729192,@AmazonHelp Que me ponga en contacto con el transportista. Me dijo que vendria ayer.,@294658 Gracias por la información. Contacta con nuestro Servicio al cliente por acá y revisamos contigo: https://t.co/OjvUxwnzPe ^AR
1467695,@AmazonHelp Vendedor externo pero gestionado por Amazon.,"@460678 Juan, te recomendamos reportar lo sucedido a nuestros compañeros de Servicio al Cliente, ingresa a: https://t.co/OjvUxwnzPe ^HC"
1493255,@AmazonHelp Would never prefer to buy expensive products from @115850. Very poor support,"@466760 We're sorry to hear you feel this way. However, we request you to contact the manufacturer for further support. ^RS"
637314,"@AmazonHelp Thank you for clarifying. It was sold and shipped by Amazon, so that answers it. I just wanted to make sure I wouldn't have to eat a chunk of the cost before I opened the box. This is the first time I've had packing problems from Amazon so I didn't know what to expect. Thank you.","@271114 Of course! Let us know if you need any further help. We're here for you! Also, we're always looking for new ways to improve. If you'd like, please help us by sharing your packaging experience with us here: https://t.co/XuxSAQZ66E. Thanks in adavance! ^KJ"
400345,@AmazonHelp It's been more than 12 hrs. Still haven't heard from you,@209757 We've sent a correspondence to your registered email address. Please check with the same. ^SA
584560,"Fake-News! Nein, @116316 , nichts wurde hier zugestellt. Samstags bekommen wir hier sowieso nur noch selten einen Briefträger zu Gesicht. ☹️ https://t.co/fYsUSUhANB","@257941 Hi, tut mir leid zu hören, dass du dein Paket noch nicht erhalten hast. :/ Bitte informiere die Kollegen vom Kundenservice darüber: https://t.co/ohyvGrpvrY Diese kümmern sich gerne um alles Nötige. Lieber Gruß ^SI"
2419921,"Received another package when I wasn’t home, yet the delivery status stated I signed for it. Not good when I didn’t really sign for it....@amazonhelp",@124956 Hello! I'm sorry to hear that your package was wrongly signed for. Who was the carrier of the package? You can check here: https://t.co/Y5jpI9gRhE ^RM
814254,@AmazonHelp I am so disappointed with your services.Order due 17th parcel not on van.,@313941 I'm sorry your parcel hasn't arrived! Was this item being shipped from Amazon or a third-party seller? We'd like to help! ^ZW
2509317,@AmazonHelp @115830 wow thought it was just a myth that Amazon left parcels out in the rain in plain sight door anyone to walk up and take. Dreadful! https://t.co/gL6uSZfsd4,"@450901 I'm terribly sorry that your package was left exposed to rain! This is not how we want packages left for our customers. Please reach out to us here, https://t.co/JzP7hlA23B so we can take a look into this for you.
^AV"
1727609,"@115850 ...and in this way I lost Lightening Deal(12AM), Am I responsible for loosing it or Amazon ?? #Will have to sleep in Garmi!!",@522431 Certainly we don't want this to happen. I'll ensure to share your comments internally to work on. ^CB
1188554,"@AmazonHelp why does my account keep saying ""Sorry, something went wrong"" when I am trying to order something on prime. HELP MEE",@399500 Hi Katie- Is it just one particular item or any prime items? How long have you seen this error message? Have you Prime? ^NV
404635,@AmazonHelp Todavía no me contactan 😕,@211767 Contacta a Servicio al Cliente para que envíen los detalles de tu caso al equipo correspondiente: https://t.co/mS3KrgO2YN. ^JQ
863813,@AmazonHelp I’ve got a HUGE issue. I placed an order and used a gift card balance to pay for it but my credit card was just charged. Why?!,@325138 I'm sorry your card was charged. Was the total amount taken from the credit card in Your Orders here: https://t.co/d2LEL1CsXD? ^SJ
468236,"@AmazonHelp I did the process many time but still show ""return is under process""","@226491 Apologies for the trouble with the refund. Kindly report this to our support team here: https://t.co/rS49hgaADF . Also, please don't provide your order details, we consider it personal information. Our Twitter page is visible to the public. ^AK"
2741807,@AmazonHelp so do I get a credit for an order NOT arriving in the 2 day prime shipping time? :/ #happensallthetime #lowerprimecostifcannotguarantee,@642930 Oh no! Prime Two-Day Shipping refers to the transit time after the item is ready to ship. Have we missed the delivery date given at check out? ^HM
1673695,"@AmazonHelp There is no personal information, it's ok with me
Because you guys are pissing me off for my each purchase",@509281 Could you please confirm if you've sent us your details using the link provided above? So that we could look into this. ^AM
2426027,@AmazonHelp Proof that the toy wasn’t the only fun thing delivered 😊,@359143 How adorable! 😄 Let us know the little guy's favorite toys so we can send a gift by following this link: https://t.co/JyYIlGlebq ^VF
1204100,@AmazonHelp That doesn't help? I've already got a label and return is processing. On label it says 'no postal carrier',"@402856 We're here to help! With Twitter, we have no access to account info. Please, reach us via phone/chat: https://t.co/hApLpMlfHN ^JE"
2299753,@AmazonHelp No it is not. Shatterproof beaker made of SAN material. That's why I ordered 2 of them bc not glass. One is fine the other box damaged and arrived broken https://t.co/t6dyG268f6,"@628418 This isn't the quality we strive for. We'd like a chance to make this right for you. When you get a moment, let's continue working together in real-time, via phone or chat, here: https://t.co/hApLpMlfHN ^FD"
708579,@AmazonHelp @289389 This has been a harrowing experience and not what @115821 is known for in customer service. Still is unresolved - no real help from anyone,@289390 Could you please let us know if there is any issue which have gone unnoticed by us?
2396328,@AmazonHelp Feedback left. Having a nice sunday?,@689763 It's always a nice Sunday with customers like you! :) ^AP
2875024,@AmazonHelp I don't remember the contests exactly. What I remember is there were few results due for end of Nov.,@464790 I understand your concern regarding the list of winners for the contests held. Request you to check this link: https://t.co/lEbJK2gqKk for more info. ^KH
1748576,"@AmazonHelp My order confirmation said 10/17, and the your item shipped email said 10/17. Then it just went missing. Stuck at on it's way to carrier.",@527064 I'm sorry it was stuck. We'd be happy to look into your options with you here: https://t.co/EKXRLsnxJu ^AF
1955748,@AmazonHelp Checked...no email!! This is really frustrating...spending my Diwali waiting for a prepaid order instead of peacefully being with family!!,"@580454 In that case, I'd request you to fill in the form once again so that we can get back to you. ^AU"
2885655,@115821 Im Uninstalling ur Amazon app cos u r nt providing mobile exchange facility at pincode 756003,@800365 Exchange Offer is currently available in only select pin codes. I will be sure to share your comments as feedback internally. ^KC
1917078,Amazonプライムっていつのまにか1ヶ月だけ登録出来るようになってたんだな,@571003 失礼いたします、Amazonです。　はい、Amazonプライムは、現在月間プラン400円(税込)でもご利用いただけます☺️　プライムについて、よろしければ、詳しくはこちらをご参照ください⇒https://t.co/uE5i9jcLdp　SM
1546402,@115850 @AmazonHelp https://t.co/YYCKaY90xB,"@478328 business days, our support team will take necessary actions to get this done. Appreciate your patience. 2/2 ^MJ"
544450,"The new printer we ordered, on Nov. 22nd, was supposed to be here from Nov. 29th - Dec 1st. Now I got an update it may not be here until Dec. 7th?What the hell @AmazonHelp @115821",@246498 Apologies for the setback! Was a cause for the delay noted in the e-mail you received? Please let us know! We'd like to help in any way we can. ^FD
671816,@AmazonHelp I ordered a Dot. I waited. It didn't arrive. I complained. I waited. It didn't arrive. I complained... Get the picture? #cxfail,"@280286 Apologies for the trouble this has caused, Bill. Are you still waiting for the item? If so, what is the current status on the tracking?^CN"
360229,@115850 I ordered a phone on no-cost EMI and I canceled the ordered by credit card when I will get money back credited in card.,@201314 The money should be back in your account in then next 3-5 business days. Depending on bank's processing time. ^CB
1037588,@AmazonHelp i been wait for a package for at least a year because every time i try to contact you you guys give me a link and never reply,@365456 I'm very sorry for the trouble with this order. Please reach us via phone to look into this with you: https://t.co/BLBQ2LEUeM ^DG
1046559,"@115850 first u send to me a wrong item. Then when I ask for the right product, u ask me to send it myself lest giving the right product.",@367384 certain pin codes Request you to self return the item through any courier. 2/2 ^NK
762490,@AmazonHelp I did this. I'm still non the wiser as he was a terrible customer service advisor,"@302184 Apologies, did you get an email after the call with the option to submit feedback? ^JJ"
972795,@AmazonHelp  https://t.co/FAeBoRB1tP,"@305710 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2^AR"
334476,@115821 Its october 7th. Where is my case???? https://t.co/Yz3Kzpplgx,"@195704 I'm so sorry we haven't delivered your order yet, Nathan! Who was the seller, Amazon/third-party? https://t.co/Y5jpI9gRhE ^FR"
1078636,"@AmazonHelp Je ne sais vraiment pas, mais je peux vous donner le numéro du suivi de colis","@374444 N'ayant pas accès à votre compte, le service client prendra en charge votre requête via https://t.co/hgIrz98cdI."
2435982,"@115821 i call bullshit on ur attempt as i am literally by my door now,&amp; for the last hour😂 https://t.co/fnnFlzf5gJ","@698903 Oh goodness! Sorry for the troubles, Claudette. Who's the carrier: https://t.co/Y5jpI9gRhE? ^AB"
